BeladyAggregateDelayCache;12;1;12
238;0;0
167;0;0
142;10;0
52;0;0
240;10;0
167;0;0
238;0;0
238;0;0
241;10;0
167;0;0
242;10;0
238;0;0
167;0;0
167;0;0
142;0;0
243;10;0
167;0;0
238;0;0
222;0;0
244;10;0
167;0;0
238;0;0
238;0;0
245;10;0
245;9;1
46;0;0
46;0;0
46;0;0
7;0;0
246;10;0
46;0;0
46;0;0
247;10;0
207;0;0
248;10;0
207;0;0
207;0;0
58;10;0
26;0;0
249;10;0
207;0;0
192;10;0
250;10;0
11;10;0
66;10;0
66;3;1
12;10;0
251;10;0
57;10;0
185;10;0
252;10;0
252;6;1
252;2;2
252;1;3
252;0;0
253;10;0
254;10;0
255;10;0
256;10;0
190;0;0
257;10;0
222;0;0
258;10;0
190;0;0
7;0;0
259;10;0
260;10;0
261;10;0
173;0;0
262;10;0
57;0;0
263;10;0
214;0;0
264;10;0
214;0;0
265;10;0
266;10;0
26;0;0
233;10;0
214;0;0
134;10;0
214;0;0
214;0;0
267;10;0
214;0;0
268;10;0
214;0;0
269;10;0
270;10;0
269;0;0
214;0;0
214;0;0
214;0;0
214;0;0
222;0;0
271;10;0
272;10;0
272;8;1
208;10;0
214;0;0
214;0;0
214;0;0
273;10;0
214;0;0
274;10;0
214;0;0
85;10;0
214;0;0
55;10;0
55;6;1
55;5;2
55;4;3
214;0;0
214;0;0
214;0;0
214;0;0
214;0;0
7;0;0
52;0;0
271;0;0
250;0;0
152;10;0
275;10;0
276;10;0
7;0;0
277;10;0
278;10;0
279;10;0
222;0;0
280;10;0
281;10;0
282;10;0
283;10;0
68;10;0
284;10;0
169;10;0
285;10;0
285;6;1
285;5;2
7;0;0
286;10;0
287;10;0
26;0;0
288;10;0
289;10;0
289;9;1
290;10;0
291;10;0
292;10;0
293;10;0
294;10;0
100;10;0
114;10;0
112;10;0
295;10;0
222;0;0
296;10;0
297;10;0
298;10;0
298;9;1
299;10;0
300;10;0
238;0;0
301;10;0
302;10;0
302;6;1
302;3;2
303;10;0
302;0;0
304;10;0
52;0;0
238;0;0
305;10;0
306;10;0
12;10;0
302;0;0
307;10;0
307;8;1
238;0;0
308;10;0
308;4;1
302;0;0
309;10;0
46;0;0
310;10;0
310;9;1
46;0;0
46;0;0
238;0;0
311;10;0
222;0;0
312;10;0
302;0;0
238;0;0
313;10;0
238;0;0
7;0;0
302;0;0
308;0;0
302;0;0
314;10;0
303;0;0
302;0;0
302;0;0
315;10;0
302;0;0
316;10;0
302;0;0
317;10;0
318;10;0
293;0;0
319;10;0
320;10;0
83;10;0
302;0;0
321;10;0
302;0;0
322;10;0
322;7;1
322;6;2
322;3;3
323;10;0
323;6;1
323;2;2
302;0;0
323;0;0
323;0;0
302;0;0
323;0;0
324;10;0
302;0;0
262;0;0
309;0;0
325;10;0
302;0;0
326;10;0
326;9;1
309;0;0
302;0;0
302;0;0
327;10;0
302;0;0
262;0;0
328;10;0
214;0;0
329;10;0
214;0;0
214;0;0
214;0;0
301;10;0
214;0;0
214;0;0
330;10;0
214;0;0
12;10;0
214;0;0
214;0;0
331;10;0
214;0;0
214;0;0
332;10;0
214;0;0
214;0;0
214;0;0
7;0;0
262;0;0
282;10;0
333;10;0
293;0;0
334;10;0
95;10;0
335;10;0
336;10;0
337;10;0
337;8;1
338;10;0
220;10;0
272;0;0
339;10;0
272;0;0
340;10;0
272;0;0
256;10;0
341;10;0
341;7;1
342;10;0
343;10;0
341;0;0
344;10;0
345;10;0
323;0;0
341;0;0
346;10;0
347;10;0
341;0;0
348;10;0
323;0;0
349;10;0
285;10;0
285;7;1
285;5;2
350;10;0
341;0;0
323;0;0
190;10;0
345;0;0
351;10;0
351;8;1
351;4;2
38;10;0
341;0;0
351;0;0
323;0;0
352;10;0
351;0;0
351;0;0
341;0;0
353;10;0
351;0;0
351;0;0
354;10;0
351;0;0
355;10;0
83;0;0
7;0;0
341;0;0
341;0;0
356;10;0
357;10;0
357;5;1
357;0;0
357;0;0
358;10;0
351;0;0
351;0;0
227;10;0
341;0;0
359;10;0
359;9;1
351;0;0
360;10;0
361;10;0
105;10;0
341;0;0
116;10;0
362;10;0
363;10;0
364;10;0
341;0;0
153;10;0
365;10;0
365;6;1
365;3;2
366;10;0
365;0;0
276;10;0
367;10;0
363;0;0
368;10;0
363;0;0
341;0;0
363;0;0
369;10;0
370;10;0
309;0;0
371;10;0
341;0;0
372;10;0
151;10;0
341;0;0
341;0;0
341;0;0
373;10;0
373;6;1
373;1;2
374;10;0
319;0;0
341;0;0
293;0;0
345;0;0
375;10;0
373;0;0
341;0;0
373;0;0
50;10;0
376;10;0
341;0;0
377;10;0
373;0;0
378;10;0
341;0;0
373;0;0
379;10;0
380;10;0
310;10;0
323;0;0
381;10;0
381;9;1
381;7;2
46;0;0
382;10;0
373;0;0
46;0;0
52;10;0
52;9;1
323;0;0
52;0;0
16;10;0
7;0;0
46;0;0
212;10;0
212;9;1
46;0;0
381;0;0
383;10;0
46;0;0
381;0;0
373;0;0
328;10;0
190;0;0
190;0;0
323;0;0
373;0;0
345;0;0
378;0;0
203;10;0
323;0;0
384;10;0
373;0;0
385;10;0
323;0;0
386;10;0
7;0;0
373;0;0
387;10;0
323;0;0
388;10;0
373;0;0
114;10;0
389;10;0
390;10;0
323;0;0
391;10;0
381;0;0
373;0;0
83;10;0
381;0;0
392;10;0
381;0;0
141;10;0
141;9;1
323;0;0
393;10;0
381;0;0
373;0;0
394;10;0
395;10;0
381;0;0
323;0;0
373;0;0
323;0;0
396;10;0
378;0;0
373;0;0
136;10;0
136;9;1
323;0;0
373;0;0
236;10;0
323;0;0
397;10;0
141;0;0
141;0;0
398;10;0
373;0;0
399;10;0
141;0;0
154;10;0
396;0;0
132;10;0
323;0;0
373;0;0
400;10;0
323;0;0
245;10;0
245;8;1
381;0;0
373;0;0
381;0;0
381;0;0
401;10;0
381;0;0
402;10;0
7;0;0
323;0;0
282;10;0
282;5;1
403;10;0
373;0;0
323;0;0
345;0;0
401;0;0
323;0;0
404;10;0
323;0;0
405;10;0
68;10;0
323;0;0
406;10;0
163;10;0
7;0;0
323;0;0
407;10;0
163;0;0
408;10;0
409;10;0
323;0;0
410;10;0
404;0;0
411;10;0
272;0;0
412;10;0
272;0;0
272;0;0
331;10;0
331;5;1
323;0;0
413;10;0
385;0;0
414;10;0
414;2;1
415;10;0
416;10;0
212;0;0
417;10;0
418;10;0
163;0;0
419;10;0
420;10;0
337;10;0
337;9;1
421;10;0
421;5;1
421;4;2
421;3;3
421;2;4
421;0;0
421;0;0
422;10;0
421;0;0
423;10;0
421;0;0
421;0;0
421;0;0
110;10;0
389;0;0
402;0;0
424;10;0
425;10;0
426;10;0
427;10;0
428;10;0
429;10;0
430;10;0
431;10;0
432;10;0
433;10;0
434;10;0
169;10;0
435;10;0
435;9;1
436;10;0
100;10;0
437;10;0
385;0;0
438;10;0
438;9;1
267;10;0
439;10;0
440;10;0
414;0;0
441;10;0
442;10;0
443;10;0
440;0;0
444;10;0
445;10;0
446;10;0
446;1;1
293;10;0
447;10;0
448;10;0
215;10;0
447;0;0
52;10;0
362;10;0
373;0;0
449;10;0
449;9;1
130;10;0
447;0;0
450;10;0
373;0;0
451;10;0
163;0;0
83;10;0
373;0;0
212;0;0
105;10;0
439;0;0
452;10;0
453;10;0
373;0;0
454;10;0
447;0;0
373;0;0
373;0;0
188;10;0
188;9;1
373;0;0
455;10;0
52;0;0
373;0;0
85;10;0
456;10;0
457;10;0
373;0;0
46;10;0
458;10;0
459;10;0
459;3;1
460;10;0
460;8;1
373;0;0
461;10;0
462;10;0
373;0;0
463;10;0
6;10;0
464;10;0
373;0;0
465;10;0
373;0;0
370;10;0
320;10;0
373;0;0
466;10;0
467;10;0
373;0;0
373;0;0
468;10;0
163;0;0
469;10;0
404;0;0
470;10;0
471;10;0
472;10;0
293;0;0
473;10;0
328;10;0
341;10;0
341;5;1
163;0;0
90;10;0
474;10;0
474;9;1
474;8;2
474;4;3
474;3;4
474;1;5
341;0;0
474;0;0
474;0;0
475;10;0
341;0;0
476;10;0
476;8;1
476;6;2
341;0;0
12;10;0
341;0;0
477;10;0
341;0;0
478;10;0
479;10;0
479;7;1
480;10;0
272;0;0
163;0;0
331;0;0
481;10;0
481;9;1
331;0;0
360;10;0
341;0;0
482;10;0
483;10;0
341;0;0
331;0;0
484;10;0
485;10;0
373;0;0
341;0;0
486;10;0
337;0;0
487;10;0
337;0;0
373;0;0
488;10;0
163;0;0
489;10;0
490;10;0
341;0;0
491;10;0
163;0;0
481;0;0
341;0;0
373;0;0
492;10;0
373;0;0
493;10;0
341;0;0
341;0;0
147;10;0
373;0;0
476;0;0
494;10;0
341;0;0
495;10;0
373;0;0
341;0;0
341;0;0
496;10;0
497;10;0
341;0;0
498;10;0
341;0;0
499;10;0
500;10;0
501;10;0
341;0;0
245;10;0
502;10;0
341;0;0
503;10;0
293;0;0
504;10;0
52;0;0
505;10;0
169;10;0
341;0;0
506;10;0
507;10;0
18;10;0
475;0;0
296;10;0
296;9;1
362;0;0
362;0;0
362;0;0
508;10;0
509;10;0
12;0;0
510;10;0
511;10;0
511;3;1
511;1;2
512;10;0
511;0;0
446;10;0
446;3;1
446;0;0
511;0;0
511;0;0
446;0;0
513;10;0
514;10;0
511;0;0
515;10;0
515;6;1
515;2;2
515;0;0
115;10;0
511;0;0
446;0;0
105;10;0
105;9;1
515;0;0
511;0;0
446;0;0
516;10;0
511;0;0
515;0;0
446;0;0
448;10;0
511;0;0
515;0;0
517;10;0
446;0;0
515;0;0
434;10;0
515;0;0
511;0;0
515;0;0
518;10;0
518;9;1
518;8;2
518;4;3
446;0;0
515;0;0
519;10;0
56;10;0
56;9;1
446;0;0
446;0;0
520;10;0
520;4;1
520;0;0
521;10;0
522;10;0
522;6;1
522;1;2
523;10;0
446;0;0
522;0;0
514;0;0
524;10;0
446;0;0
100;10;0
426;10;0
522;0;0
525;10;0
520;0;0
526;10;0
434;0;0
527;10;0
446;0;0
511;0;0
528;10;0
522;0;0
194;10;0
529;10;0
529;2;1
522;0;0
522;0;0
446;0;0
16;10;0
511;0;0
12;0;0
446;0;0
530;10;0
511;0;0
446;0;0
531;10;0
531;7;1
531;3;2
531;2;3
531;0;0
531;0;0
532;10;0
446;0;0
533;10;0
533;6;1
533;3;2
341;0;0
533;0;0
341;0;0
446;0;0
446;0;0
446;0;0
341;0;0
511;0;0
534;10;0
533;0;0
341;0;0
533;0;0
533;0;0
511;0;0
341;0;0
533;0;0
404;10;0
404;5;1
511;0;0
341;0;0
535;10;0
535;4;1
535;0;0
536;10;0
341;0;0
537;10;0
533;0;0
535;0;0
533;0;0
511;0;0
116;10;0
90;10;0
90;9;1
535;0;0
341;0;0
538;10;0
538;3;1
538;0;0
535;0;0
511;0;0
535;0;0
535;0;0
341;0;0
535;0;0
535;0;0
341;0;0
511;0;0
123;10;0
152;10;0
535;0;0
539;10;0
341;0;0
540;10;0
541;10;0
511;0;0
542;10;0
542;2;1
542;1;2
543;10;0
543;9;1
544;10;0
542;0;0
545;10;0
546;10;0
538;0;0
547;10;0
538;0;0
548;10;0
167;10;0
167;7;1
167;5;2
538;0;0
213;10;0
542;0;0
167;0;0
538;0;0
549;10;0
550;10;0
550;1;1
550;0;0
538;0;0
551;10;0
538;0;0
167;0;0
538;0;0
552;10;0
538;0;0
538;0;0
553;10;0
167;0;0
554;10;0
553;0;0
167;0;0
555;10;0
556;10;0
557;10;0
167;0;0
558;10;0
559;10;0
560;10;0
561;10;0
114;10;0
562;10;0
563;10;0
563;6;1
563;3;2
542;0;0
563;0;0
564;10;0
565;10;0
563;0;0
377;10;0
563;0;0
41;10;0
105;0;0
566;10;0
567;10;0
362;0;0
553;0;0
568;10;0
569;10;0
570;10;0
571;10;0
91;10;0
572;10;0
573;10;0
573;7;1
573;5;2
574;10;0
575;10;0
573;0;0
576;10;0
573;0;0
220;10;0
220;7;1
220;6;2
577;10;0
578;10;0
567;0;0
579;10;0
577;0;0
167;0;0
580;10;0
167;0;0
581;10;0
582;10;0
583;10;0
584;10;0
573;0;0
585;10;0
167;0;0
573;0;0
586;10;0
563;0;0
573;0;0
587;10;0
328;10;0
588;10;0
588;9;1
563;0;0
130;10;0
563;0;0
563;0;0
589;10;0
589;3;1
590;10;0
56;0;0
591;10;0
110;10;0
548;0;0
66;10;0
121;10;0
592;10;0
593;10;0
548;0;0
594;10;0
595;10;0
211;10;0
211;9;1
596;10;0
366;10;0
245;10;0
358;10;0
12;0;0
597;10;0
598;10;0
599;10;0
599;9;1
600;10;0
90;0;0
601;10;0
599;0;0
602;10;0
515;0;0
159;10;0
603;10;0
604;10;0
515;0;0
605;10;0
241;10;0
515;0;0
606;10;0
571;0;0
515;0;0
607;10;0
349;10;0
515;0;0
608;10;0
445;10;0
609;10;0
609;2;1
608;0;0
610;10;0
515;0;0
611;10;0
275;10;0
515;0;0
612;10;0
613;10;0
515;0;0
614;10;0
614;5;1
606;0;0
615;10;0
169;10;0
609;0;0
515;0;0
616;10;0
617;10;0
617;6;1
617;5;2
617;4;3
618;10;0
515;0;0
515;0;0
545;0;0
619;10;0
515;0;0
154;10;0
619;0;0
620;10;0
619;0;0
545;0;0
621;10;0
619;0;0
622;10;0
619;0;0
515;0;0
623;10;0
624;10;0
515;0;0
515;0;0
515;0;0
625;10;0
626;10;0
515;0;0
627;10;0
627;9;1
628;10;0
629;10;0
515;0;0
630;10;0
515;0;0
631;10;0
515;0;0
632;10;0
448;10;0
586;0;0
633;10;0
634;10;0
515;0;0
258;10;0
586;0;0
635;10;0
612;0;0
515;0;0
586;0;0
636;10;0
636;9;1
586;0;0
637;10;0
616;0;0
638;10;0
85;10;0
639;10;0
640;10;0
204;10;0
641;10;0
642;10;0
230;10;0
643;10;0
644;10;0
645;10;0
646;10;0
647;10;0
648;10;0
236;10;0
649;10;0
650;10;0
651;10;0
651;8;1
651;6;2
651;5;3
651;2;4
651;1;5
651;0;0
652;10;0
651;0;0
653;10;0
654;10;0
655;10;0
263;10;0
342;10;0
656;10;0
657;10;0
658;10;0
659;10;0
660;10;0
660;9;1
660;8;2
660;6;3
660;5;4
660;3;5
660;2;6
661;10;0
447;10;0
662;10;0
663;10;0
411;10;0
664;10;0
665;10;0
447;0;0
666;10;0
667;10;0
221;10;0
221;9;1
221;5;2
668;10;0
669;10;0
670;10;0
671;10;0
672;10;0
673;10;0
674;10;0
447;0;0
675;10;0
30;10;0
651;0;0
676;10;0
651;0;0
677;10;0
678;10;0
651;0;0
679;10;0
680;10;0
681;10;0
682;10;0
116;10;0
683;10;0
683;5;1
683;2;2
684;10;0
683;0;0
100;10;0
683;0;0
685;10;0
683;0;0
686;10;0
687;10;0
169;0;0
688;10;0
688;2;1
683;0;0
689;10;0
296;10;0
683;0;0
221;0;0
690;10;0
683;0;0
691;10;0
683;0;0
692;10;0
683;0;0
693;10;0
683;0;0
694;10;0
683;0;0
105;10;0
549;10;0
328;0;0
695;10;0
586;0;0
696;10;0
683;0;0
697;10;0
586;0;0
698;10;0
683;0;0
699;10;0
586;0;0
700;10;0
80;10;0
683;0;0
651;0;0
701;10;0
586;0;0
565;10;0
651;0;0
651;0;0
586;0;0
702;10;0
702;8;1
702;7;2
703;10;0
683;0;0
651;0;0
651;0;0
683;0;0
704;10;0
705;10;0
706;10;0
707;10;0
651;0;0
708;10;0
708;2;1
683;0;0
651;0;0
651;0;0
709;10;0
651;0;0
710;10;0
683;0;0
711;10;0
712;10;0
683;0;0
713;10;0
651;0;0
699;0;0
548;0;0
651;0;0
683;0;0
714;10;0
715;10;0
683;0;0
716;10;0
571;0;0
683;0;0
635;0;0
683;0;0
717;10;0
512;10;0
718;10;0
100;0;0
683;0;0
575;10;0
683;0;0
231;10;0
231;9;1
231;7;2
683;0;0
719;10;0
66;0;0
575;0;0
683;0;0
720;10;0
548;0;0
721;10;0
683;0;0
722;10;0
723;10;0
716;0;0
683;0;0
699;0;0
683;0;0
699;0;0
724;10;0
548;0;0
683;0;0
13;10;0
13;9;1
683;0;0
683;0;0
523;10;0
683;0;0
725;10;0
302;10;0
302;7;1
302;1;2
683;0;0
245;10;0
302;0;0
683;0;0
302;0;0
726;10;0
726;9;1
683;0;0
302;0;0
727;10;0
683;0;0
302;0;0
728;10;0
726;0;0
726;0;0
726;0;0
302;0;0
683;0;0
729;10;0
726;0;0
726;0;0
730;10;0
642;0;0
642;0;0
683;0;0
716;0;0
436;10;0
302;0;0
683;0;0
673;10;0
302;0;0
726;0;0
726;0;0
683;0;0
731;10;0
731;9;1
726;0;0
730;0;0
302;0;0
726;0;0
726;0;0
732;10;0
733;10;0
726;0;0
734;10;0
302;0;0
683;0;0
302;0;0
735;10;0
302;0;0
736;10;0
730;0;0
726;0;0
737;10;0
730;0;0
738;10;0
730;0;0
527;10;0
527;6;1
726;0;0
90;10;0
730;0;0
730;0;0
617;10;0
527;0;0
302;0;0
730;0;0
302;0;0
739;10;0
527;0;0
527;0;0
548;0;0
740;10;0
152;10;0
685;10;0
302;0;0
730;0;0
716;0;0
741;10;0
699;0;0
552;10;0
50;10;0
302;0;0
742;10;0
743;10;0
302;0;0
545;10;0
545;5;1
699;0;0
699;0;0
302;0;0
302;0;0
744;10;0
699;0;0
730;0;0
745;10;0
699;0;0
746;10;0
302;0;0
515;10;0
515;4;1
515;1;2
302;0;0
747;10;0
2;10;0
586;0;0
515;0;0
586;0;0
105;10;0
748;10;0
749;10;0
749;6;1
749;5;2
749;2;3
586;0;0
750;10;0
515;0;0
730;0;0
749;0;0
2;0;0
289;10;0
289;8;1
2;0;0
2;0;0
749;0;0
749;0;0
515;0;0
751;10;0
752;10;0
515;0;0
515;0;0
44;10;0
716;0;0
515;0;0
753;10;0
754;10;0
515;0;0
755;10;0
755;9;1
515;0;0
756;10;0
757;10;0
44;0;0
758;10;0
702;0;0
759;10;0
702;0;0
760;10;0
702;0;0
702;0;0
68;10;0
702;0;0
631;10;0
702;0;0
13;10;0
702;0;0
761;10;0
762;10;0
716;0;0
763;10;0
764;10;0
764;6;1
765;10;0
764;0;0
766;10;0
359;10;0
767;10;0
747;0;0
768;10;0
213;10;0
769;10;0
769;2;1
769;1;2
769;0;0
770;10;0
770;4;1
66;0;0
66;0;0
771;10;0
66;0;0
772;10;0
773;10;0
66;0;0
66;0;0
770;0;0
552;0;0
724;0;0
758;0;0
724;0;0
774;10;0
724;0;0
552;0;0
724;0;0
724;0;0
716;0;0
775;10;0
776;10;0
777;10;0
13;0;0
594;10;0
749;0;0
749;0;0
778;10;0
779;10;0
749;0;0
780;10;0
749;0;0
781;10;0
781;9;1
781;8;2
699;0;0
782;10;0
783;10;0
765;0;0
784;10;0
699;0;0
785;10;0
786;10;0
786;7;1
784;0;0
787;10;0
787;9;1
787;7;2
787;6;3
716;0;0
775;0;0
788;10;0
789;10;0
75;10;0
790;10;0
790;9;1
790;7;2
790;6;3
790;5;4
790;3;5
790;2;6
790;1;7
790;0;0
775;0;0
775;0;0
791;10;0
786;0;0
792;10;0
792;7;1
784;0;0
793;10;0
793;9;1
793;3;2
793;2;3
793;0;0
794;10;0
794;9;1
793;0;0
795;10;0
793;0;0
793;0;0
173;10;0
793;0;0
796;10;0
795;0;0
673;10;0
337;10;0
793;0;0
793;0;0
142;10;0
793;0;0
797;10;0
793;0;0
716;0;0
798;10;0
799;10;0
800;10;0
515;0;0
151;10;0
784;0;0
693;10;0
693;7;1
798;0;0
801;10;0
515;0;0
795;0;0
169;10;0
105;10;0
784;0;0
113;10;0
515;0;0
802;10;0
803;10;0
515;0;0
515;0;0
804;10;0
515;0;0
805;10;0
515;0;0
806;10;0
807;10;0
716;0;0
678;10;0
515;0;0
808;10;0
809;10;0
809;9;1
784;0;0
515;0;0
810;10;0
765;0;0
144;10;0
765;0;0
765;0;0
85;10;0
515;0;0
811;10;0
44;10;0
44;9;1
515;0;0
800;0;0
812;10;0
328;10;0
756;10;0
756;4;1
795;0;0
813;10;0
814;10;0
716;0;0
815;10;0
815;9;1
816;10;0
67;10;0
817;10;0
817;2;1
756;0;0
818;10;0
818;9;1
724;0;0
724;0;0
819;10;0
819;8;1
320;10;0
724;0;0
404;10;0
820;10;0
724;0;0
756;0;0
445;10;0
821;10;0
571;10;0
619;10;0
344;10;0
575;10;0
575;9;1
822;10;0
823;10;0
817;0;0
824;10;0
824;9;1
382;10;0
825;10;0
826;10;0
827;10;0
415;10;0
828;10;0
817;0;0
829;10;0
110;10;0
830;10;0
831;10;0
831;9;1
832;10;0
833;10;0
834;10;0
834;0;0
835;10;0
241;10;0
142;0;0
836;10;0
837;10;0
740;10;0
337;0;0
838;10;0
337;0;0
839;10;0
839;8;1
840;10;0
841;10;0
708;10;0
203;10;0
245;10;0
245;8;1
795;0;0
164;10;0
164;7;1
164;6;2
164;0;0
608;10;0
90;10;0
608;0;0
152;10;0
842;10;0
608;0;0
236;10;0
608;0;0
567;10;0
567;0;0
673;10;0
843;10;0
730;10;0
798;0;0
844;10;0
608;0;0
730;0;0
116;10;0
798;0;0
845;10;0
846;10;0
847;10;0
110;0;0
494;10;0
730;0;0
848;10;0
849;10;0
849;4;1
